UMAP1,UMAP2,UMAP3,Sequence_ID
6.196921,10.714879,0.14737083,0c1ed3c8132d11598f30ec5a4bce314e87805f4e69d77e5c06ef7df378824c79
8.664411,-0.7867757,6.7323647,0c1efb1ef795b0404fb7d7a28ac53ea67123833c71712f8525fce4bbdb2fe59f
7.904527,4.4874253,7.674284,0c1f6add51b40deae00797a1c6f238db61eb058330ca67e6a2c9a6438420b09d
7.041922,4.374464,5.5332003,0c2074015da7ce85ff0921edb833da5f4af177f91aae29881205873fce60cff3
8.865492,-0.38904995,5.0502486,0c24a6fb41663bc740826d725e94676bc30de1d6f362d029dbcb71eff959edb7
3.8332064,3.9306755,4.996477,0c259cc2c904af385123850fd3c58d2d5a2d01f635fcc588d0804ccbe1391834
15.546867,4.628874,6.6014104,0c2bb292b2d665acd37f1aea7e128ea0f50b20cb3fb2689a3d1f4a0a17e3e8d1
6.371465,6.6227455,3.3610687,0c3031490e24b81269d4bd23fa9a87f8cc8cff1ab199edda68cc957beea37e39
4.1441526,3.4830616,-0.31862563,0c31e14dc955b6730d174d853662967d5a0af3bb7802436c162f3560ce77f80b
0.6544656,1.0190076,-2.2985432,0c358f4573106dbc5ff2d54b32b30fbc4ab6a1d7cf92ae321b96106d0e92c90a
7.687703,7.609877,3.5855193,0c36458186313ede0d117ce06e7f263f0332d07aaf48cf60071fd5fabb0a207c
0.46907508,1.3690909,-2.4261785,0c36ead800f630b87a5a84a56ee9f09b0f68494522100851a79685eeadc474f5
8.081636,-1.5988221,5.4971824,0c39360fe568c69fa4810de629a06a6d8a51ad6642f5b6fbc5b60e8cfd74e7cc
9.348334,9.842867,-1.5948391,0c3dc99cbe33ff11e4525e42a9df63d0001d463f6d7333f679dcf9dd4c4ed8c2
6.0664062,10.511069,-0.38346532,0c3f1ab32956ae6b97d0d4a30a7b718563d996c80b4c3c6fd1196d4e9c077390
9.469494,6.079841,8.21131,0c3f29165099ec9633b1eae9f8cbc2ae44bdb8a2ce738bd2e93b0eabe2153421
7.489587,5.4595985,3.7021863,0c4063af9f4594ad05ce95b36e62ee2d6f208a29fabecd8064835652e7047cf8
7.7578907,-1.4332514,2.9207754,0c4162da27d46d25688595bfe3ef1a4ef77161d7f7907b27e1f3bc2b98bc92c0
13.299616,2.8075483,0.4539791,0c42e50c3df6e2219261dd0d61a74227d9513065e8aae6ee0d53cc47b227f331
10.678525,7.4248137,8.971531,0c434ff0ba3fb09510a8efd0dd58bcc6f912f89ca18b25167e1cacea4ca5eabb
9.143809,-0.919856,6.782906,0c43ce3be8a5b987835b63170404b71799b5ea2d4af30c22fe395a101195b0b4
10.816991,6.908293,9.709678,0c489044cbd22394704ada28cf32caafe867d11d5d0d4bcc556481d720425880
15.699989,4.3345127,-2.8092525,0c494e392e946fb00e13890c5d38817856e9744acbbbef328d7a7aa130006379
4.503433,3.2279754,5.3455253,0c4db140a59332ad6bc46ed72ea4678de737bcdcd1f4eb5e9271ef7f09a32d56
8.799502,7.732068,2.7722144,0c50f6e58ba5b93af1e93f81305ce1ceaddb06c63204f32a359d31b09da3749e
9.868449,0.4332126,0.74940425,0c513a795ade3dad018a20b21492bf6b853d79b8a2e986077e26bce2474d9db2
2.5746396,7.2000284,-5.634601,0c5565b817069732313a8263df05984ea3b72e48c682f1d2846b730b22a6343e
8.929661,2.3253994,-3.3743942,0c564c9bf8572c4a413355dfcc8e1aa9527c4e4af04c8e47142c384456a50148
10.409268,7.5480614,9.839877,0c5880bdfe547be6ceb579ea98d83bf2a5d1a8590267e4d470a731b2e0ca0c4d
13.264833,5.9762874,4.491859,0c5b28593fe2dc46dfcba975b4ac6fc7e6a2528fb75328f11b0c698ff6504501
8.670528,6.405493,1.7127495,0c5bfd458580630228712a29896cb1b4aa525ddc92dfb95b53e5c0c35908741e
8.140509,7.3692775,3.9902222,0c5e781c092d5653fdbc66d7ec1dbad24fb4ac577a3515038ff6ee7cb6bea418
10.441471,7.5030103,9.718225,0c5fdd62dbf191613e58bb12a3bbb5a1aea2e8920b2c35c21210f2b20c967057
3.163036,5.2197595,3.9380898,0c642807d159f4ad45e147abe1a99d94c244f0eb750735418413989984336ca0
9.6082735,-0.82945573,4.9579434,0c6c3a94d437e4a86761a224758d8cf7fe3b4f58955338464cf8fb789380b3ba
10.907485,1.0942122,1.6119621,0c6dba6bcf9a62bfcc24dd29f0e89ed7932f478af8d9c5b910d0614d3afde86b
9.898487,6.3009815,8.580119,0c738370b4dc99bae00e1308ee4759c1ccc43562eecd44fea09578c69271fd6c
8.823013,-0.61826515,4.853037,0c77ce2b4a157dbdc4cd28cbf116fd475938ea6f5328bb8b66bd826e9546dfe6
6.889855,4.3029127,2.8607721,0c79a86e766cc78874462de5ccece9804cd7e36ffa73b01bd8a33459204cb957
6.7840657,6.5565953,2.5620317,0c7a75b68b6d72e295d070a5e838df7892e40e7383f2f16110c4d0ef8ed2fb7f
6.9449987,3.46285,-3.2697163,0c7ac2af3e5585876214d1c6185fa162b6712481b5e5e0e497c860317376a7f1
5.8952203,6.4148326,2.8145876,0c7e29255b8388ae9676f74447eed30d6396b66e35f062e719fe1e866308e5e5
10.08469,-2.495519,-4.2258797,0c81fbddda42cb069c21ce4898e849959ba71909ea6529e713f14db25b5a0945
10.781148,4.5364394,6.910354,0c84e3300cc8c12ef89b76ce36fc0e35013f2c75d86bbdccc9b75c86abfa0f50
2.9779189,0.055243637,2.6567576,0c8837710a2def66271dcf87b1c90fd385e8a1a63b9fee233d29d0236bde8232
3.902615,-1.8029132,3.4780617,0c8b4a54e4851b974d350c1d87d91945540ba3fb55440b3ab211b5852134b609
9.088763,-0.17762536,5.6791296,0c8c73fa4a81df6eaf0e8c4280a3d53f631e9a59be89070deee4267fcc1cd3d9
13.835342,2.8299046,0.07263763,0c900c7532fa1fc3cc43e7d5af3d66c1e0618114815d1e30d745be9c09255f56
7.7321734,2.1535666,2.6234856,0c9130acfff794d028795ab602364064f89ae696ca52ffe3407b6b78701ade43
12.813684,12.0978775,0.22909577,0c92258ad0959430bf4afecfd48404dc6a4e41e70f73a8c8d59bbee8371f96c5
5.9019713,10.460129,-0.12897062,0c93fd67db40778d6ef274f6ed27de698dfbdd5a627cd74806a5a5bb3a8db2b7
9.566794,5.5626297,1.7299348,0c98c2d556550fb02032aaee76c5c01a0960ebbb0794a981a945aa571f226ec3
8.290159,-0.18793309,6.6859126,0c990d623cdd908d65ed09d9d910fefbf61f18a810b1edc502f607c409ce4a28
4.521402,7.282015,0.7871168,0c9da5d79f31fcd03d4dfc301e4db5279f902097345bb3f64736423a4c9c10dc
7.119632,6.739931,3.239859,0ca16c1083fca6130de0316f63d92fd513cad941ed0807c102f04b4c1e1c3122
7.331415,6.681976,2.1094463,0ca17101cbcb5fba097768c6e33310dfe69065dd867109541362737874ce7679
7.99206,5.7798686,-4.1622696,0ca1befc1cd2100c80a2fe28686c72cfb6e7f728a5c24bdfb0f47a24da658fc4
7.3586097,8.603759,4.181942,0ca23acefef5c3418e32aa3422613259731a658bf467ff5bdb9aeeb694f6bbe0
13.407748,2.7428672,0.3776769,0ca42252acf1524acbf535ff7bfc0a9db7ffa2cdd3a073ceaf85ead24e3dd53e
10.767776,6.767026,7.5719533,0ca438f57fb138fd884f15de221f4dacaa9e0c1ae8397b6dceda3bf22efc349a
4.0180635,3.7767432,5.2745686,0ca53f0f64b179f67f738b48d3a23955a6cfc80de54e8252427853e358db8878
12.837657,5.6755595,5.0787163,0ca5d1768fd6c5e70066aacd8f9653b5b776a4558a2774cca9a80b5c274c839c
0.45039958,1.172858,-2.267361,0ca948a593db6c91155f5cf96c83890f348b5a8f050f2d1b3eef2dd8f8cc2169
14.482233,7.0864215,10.212559,0caa68d76951c63974058930b505ea6c4b17de26d55318f5df330f6d86126d52
7.0364733,6.888322,3.5603962,0cab63a20eb2b8d962b7917aa0d729acdf35490a740372f1bf954c60c77c8e76
2.2822673,-0.35220864,3.6924844,0cadb82ca78700044567170189e9518214b8cbafd60f6770364de3103e2b0969
10.206343,7.40405,8.6437845,0cae21f087d7ea1f1a6bfa7d5371394ebb12cb396c5c568df861ae5506d204fb
12.01114,0.9703368,9.298223,0cb07abf30e72e745596081e3143535cfa0588a33dfa6e624d9a4af7f87a6578
10.95113,7.8282356,-0.8527786,0cb2c9c5720f827536626c7821b43f9cd147fecd3e92a7472a5fe956fcb26fbb
7.129898,6.0590534,1.8459042,0cb38c54e0b9c7b37e88e8869b264ea11593a9cc39619562dd0bb652d28da560
11.728046,7.096299,1.4752963,0cbad0533b46a12e7a83e99b5b146a4f1f76a9308264548c58a87aa5c4b3fdb1
11.923695,1.4098973,9.279761,0cbbed842173551253b1607301ee4409a1c2057b12c3669e4c2b80cd6cea83d1
4.6353755,-4.2240386,1.1942263,0cbcf9f274940c14cce136f1d7129fc66b30129bcd8969f30a1f7314bbec11d6
10.044671,5.002115,-1.8294277,0cbef1a391d19386c7743d1b5b104253aabc8b6277e0c6f4f08ab49d65f4edcd
11.839598,1.3445542,9.295175,0cbf035912361db22d79988ecce5d99156c574567c13e30646658a49c7108a7d
7.006892,4.4013844,0.06877643,0cbf34b1ccee8bc8361b75848266dc8980ad125564e59ab4703ed97271a537fd
10.881719,7.6401176,4.4804635,0cbfe84907b6a409848b94ea6c59d595bf9bf104c4b69f9f3501fb09da0e4a14
15.415563,-0.97759223,3.6389337,0cc0d1608ba0af8676f67871ae7e31d795eaeba52e4484a64e9ef7f824d9247a
13.082709,5.427219,5.0480347,0cc0d33222a5aa9097deae175af2add42adc939bdaf1947d441fed36c2d16fae
5.3389754,8.6059265,-3.2946641,0cc398f860cd91d256101d687034be521f131407a96dafdb4fabb9f053951622
8.6102495,2.2385757,4.5723257,0cc9d727b3373a6b8c87598c866407ec581e47bb3ede95ed2838881e69b249d8
7.7820582,6.5920186,3.8726914,0cca353be2fb9a7e31ab82d3c5006198012d4e8baba62a07f1b6f346abd6c368
2.7903514,4.039705,-2.0513895,0ccb5cdc469f0a259f23ddec4463dc1a9afd33cb2b2d70e7b8ab00064e0d032e
6.1706276,8.735286,2.3617034,0ccc031237273e90da4073e47ed677f08eab9aa18683dbc249f2d4186755869c
8.170207,3.5485563,-2.304835,0cce3a2e18d2c0a3b4b9a8628d2cc22293799423aff33fa07d5c7a06203eabf2
6.6222014,9.22768,2.0164998,0ccfb6bf42c24d8c370a57bc6d8996a62eab34ca851bff3f5cecdeac247c19d7
7.100211,6.877982,3.4200456,0ccfc03e105d946bf8408f986ebb12b64ed9a212ea5a75a3be6abd29a2ba40e5
10.127664,1.7267178,1.1848495,0cd2c690936ef4e558fa2d13bc9ee2cbaabbf3978f23e7e62e5ca6d56ddb13a1
8.582938,-0.959334,4.990421,0cd33f1feea099f040921546a80cd24478b3a2365441ff1538985478635c6535
3.0125225,10.290858,2.4221387,0cd66414627d73cc768d01d377d523b1d5303cb07e97b8c2b90761b760cd89c0
7.9537272,-0.8242528,2.8048398,0cd6a8e425c8aea3a3f501859121153b95801c50fc70df3305a5f3e068943b75
15.461654,-0.87158173,3.5676765,0cd7b6af0885d051f49d8ac5b6d67205c2d579e0e5fec67c0ae4d58d8297c790
11.645801,1.9738575,0.5418169,0cde615da12093f4d31bd557db9a7c4e5cd92469d59d4a8a8b39f128fe672d78
8.870928,5.807285,7.5781093,0ce052d92501f9c4ef9e1f8ca8c5a8ab821030cd8ae007d69c74b7a491b8b0cb
9.806642,6.2098713,8.528551,0ce0611c53d2bd952b968191d9807de581f1f91a6692c0acf3106b146867e9a6
11.787035,1.3608986,9.410636,0ce0be11f113e25beab7712b0e4e7702f50be1d6a8d7abf191326b412a72b92b
6.1042156,6.5420566,0.06511319,0ce37d5ef42fcab703c677001e63c669ef0c1b7295520eeff2644ba990b0a582
10.734286,-1.5563706,8.054813,0ce9f923ba279bbc625d00c1f6f07aa3bda5867b227798a6f36b1ef23d55eca1
9.890984,3.0114825,-3.5722744,0ceb3bba80d36956d2da5a5a56314780ff1abab9745668c614f268ba3eb57a44
6.7036376,5.8642373,2.5881717,0cec3d871243c4edaa4bed477708ab05285dc8759706b6df0f1a18b65ca76c22
7.490559,3.6673465,-1.4273088,0cedd35808055850a56bf58f801b72ca9941accd0ad2b937bd4223e44f33c504
6.670917,3.892639,3.0317588,0ceed57e9850863f2b77683cb1b577761156cbe74cb8bec4252e6690ce4d23c1
7.5642247,5.4005713,-2.7587607,0cfc4e7e7820b70c08d07a9d7f175bd7013dc04b19a1d8d85048ee86190e6d08
11.270361,6.902396,8.6765585,0cfcfac41b0c313dff3b158d7df8940b86c82c04d3e9c7925d4249547669631d
9.301551,-0.7621354,6.297503,0cfd3e540cd545628022a3b0dbd0e7b70b539a45ea715f8889962e3b943cc2be
2.0245242,-0.24774523,2.092732,0d0388b58a34756d48c64d7bfefc96fabee9a292cebcf341d63aba71d82f88ca
9.504949,6.017004,8.136995,0d049cccb1c3f3f05f1425f7f00fdc8243012f9123dd76c8849a636b3937dcc4
5.992962,4.4103165,3.984279,0d07a15f2224c9f2d6c9c9f86d60c0bd9a96f35292da51b9212d50a12dd2cc49
11.268779,8.572621,8.31729,0d0925871465c0c80274d7e034f67ac8e55083c2c2de121c16ffedcb0376f679
11.214552,7.470762,7.8211665,0d0ac3b90e93f1c97310cab8b5cfdef84fec7ee53002cc879d70ca311524f9bb
6.973392,-3.2413492,6.297625,0d0b4575e4285f80f52c38b45512a145fa46af2b9e3a7ff2784bf45bc544f2a5
11.448103,6.9051385,1.6966693,0d0b9fd444c6c86629dbc1b1853bfc690e90d066e70de4dd50fc239fe172b56f
10.500127,-1.3559402,8.046673,0d0c7f6ee05f17e8227707f3b5c87c3493f031cd97c150ffd5472fc68ceb7668
10.297507,3.279017,2.0193717,0d0db3441a2a7a47cc11bc583f6b03657005530871fef913a762bdb0ae8a5545
3.935756,6.820294,2.7456372,0d0db5f244790eb6961c03f718eaa3cfb5b11b18af0c7a85b7016e2e92c115c6
6.8521934,6.6863256,3.2420945,0d0f258eef269cb0e37d4928d6ac213bdb4c9fc98de269997c74dba83725cc8e
9.288943,-0.9235428,6.949427,0d14e3d8d6df2ebf3df23ca3ee862a0f354b2b7f20d09c0cf66d711ae5963374
10.614793,1.0994251,1.6377709,0d14e6d694624aeaec8108ef4523422c49a9869994a8035bd934e3587056b945
8.113443,-0.25496307,6.686177,0d16757bb246751ec310514a2b456533edbeee17ccf40ade036bcad9108d65b7
8.483739,6.6815515,3.134112,0d19b0d507abb2409f0755cb54690dfdde8a7840087ee181e75b730ef2e4e1d8
2.849105,10.506106,2.7147605,0d1aaa9d5b68b6e603e8002905f09a4e68af063abe3a862fe3c6cc319fe3b2c0
2.7942746,3.996178,6.8391447,0d23b646276108af6fea89b87cb4f623f892d832f93020ecc3f944d4cb29d366
10.049776,-0.5576813,0.4112363,0d2592d2e592a85758e1317eb0b99ce0907d9c7cb4ef91d67ce7ecda6e1dd548
7.77636,8.70108,2.5822012,0d25cbc45379dd62e8d8f300f7a03d0e689ad38088826d9363bb68888e6db9b4
8.461245,6.379338,-4.256372,0d26d1a78ad69c34065b8b117d17008f0785b6570df746ab3ed5eb665ab55005
2.547468,-0.41146126,1.8984381,0d2869594cb662c963e7791f3cac0bdb04659b0c0f64cd4614e974f6a555ceca
8.896648,-0.5537938,7.35284,0d2ecf3ddd29dbb14873165b9cbab344c7f3abef476ac90b4a79af0d8a199785
12.628208,7.7219124,1.8978727,0d2fbf3c1aab35abb5fb5425be2974991fc949f9e7c9981dcc8f3d6b1ac5d915
8.532918,9.229212,3.1750202,0d305a237b616f7423fa65378c18253b4f1dbc59425e9124bb76488c2436889b
4.0477357,6.7091403,2.9554381,0d333ce01f76ca88d7739474625b2849f0be6e5cfb5724185e41ef383d6960bb
7.0984125,6.8271346,3.130945,0d34458230981022502f5aea1dc2373883fea663eb640e9744be0c3364e00aaa
10.989214,7.3342924,10.418395,0d353507e65ff3bf97851a1f6480a5fdde6345f741c051e25675f55766520da0
5.4567018,8.408733,-3.416831,0d36d54af5f6bf60d1b30804db5312a7636e738658c36ac58fd112fe5d44ac04
1.7339953,10.385509,3.521244,0d3869dc1f26c7b650c4f367a9f13ff295932d13e97e38a948a47821fc12fc5b
7.376163,6.379796,4.8248305,0d38c3729bd6591f3ce9cc0604b89331aa4394c163729f4308b229ad19cb9ec4
6.1934667,10.775422,0.22789083,0d396bf263fcdb8250cae87053d08fb064afa8b73f7d3c913b1c9de4b49a6966
6.573223,6.310828,3.104362,0d400724a8b0e97ed3887ccb3fde9f148e0c99d7652616cae71cc9679aa73f65
9.289403,-0.21882604,0.8230844,0d412e9815d926bd73fc3c460e9e7ba529d1a5e48a886cb8cab5489a1b002498
10.761977,6.0573106,9.354596,0d42da3cc295b9cdd910fc393b39840fd1dece3f9e650a779fb969b0ba3af377
7.899437,-0.27429923,6.4039974,0d453da16031bb279b55b714fe36ac2ac2d4cad35636009411e9b828e2c20409
8.234879,7.4906006,2.7145832,0d474bff2863214ea4883d51f2ee601078f8635d1fa70737093ea9cddb82e664
7.1594996,9.23064,1.8590498,0d4789fb1ac2721d41eda12fe53d96874b9eccabb806a7fe63bf66698fe6d786
10.953447,7.1073623,9.081753,0d4884d0211b061f760cbb87bf881be78e763fa34cd1db473b87b0c2f1ffe004
4.3914294,-1.0354651,3.6745758,0d48b48730bde082d92a60cae41d92fc175a55a48ded2ffa7efbf1cd5f3d51c2
16.004753,-1.0762584,3.613077,0d49407607d4a1d94a528893ca50c1bc0553f84ac5632f061848454f151dc07b
8.414397,6.2593613,-4.4711075,0d4a7e3107d246857fca3e09fa5caeeff2b17f137fb0d691fd35c14e2702b703
9.853641,-2.1867747,-4.2601647,0d4b6ec3bb21f1ed7509d1194c91b74524c16869d35f96f5c473875b1cf2ca7e
3.559906,10.133164,6.6871934,0d4cfbcbab33be058c15f561c5dff001f33118386d83d5ef59edb41ef049728e
7.1573887,6.0553,2.713727,0d4e34f254d903785a970f2518f4b87a7e4aa90e78f8219d4bb6e49f5527b6ae
9.806155,1.6470109,1.2957785,0d4fe0d42bbac4f6ada08a1a2794c3298fd32806df2eebd09549d7a6bc674daf
8.051167,4.459892,-2.0773363,0d510de5692e9ffd63c3fc0357d29693cfe9f486b8849686246f3c77baefdd4e
9.323039,-1.6885545,-2.160183,0d513f834845f26a72537f56748bff90b30b77f45b872b6b5f80381b78841d91
7.203604,6.0400515,2.1201277,0d5795be0bd6cac4788a5aea8f6cf8690a3479b34b1490ba90cd9f2e998501b3
16.365072,11.265636,0.5137534,0d5ee100a25122a9c78df5dad07368d433fc9dda45b480ab7caa80b4664c217a
6.4356494,4.892793,3.5624893,0d62ba51a0098b346056a41b1ccdd67787f5e778ff01842b76e1a77fa64def91
12.136378,7.643026,2.1977236,0d63ed4011204c0f8ed31da8f918108b08941b498541b334cb6372bebda134f5
2.6003225,1.1638854,5.7948394,0d6450e7a64249dc9fb51197a31e81f521a4c619a22cadbca223dfa313073c9f
7.566362,5.416821,3.685795,0d6a336c60a9acea2fe8657298c2de5afce1c4542e6dd48ef5971f2661ad1956
7.6549783,5.597118,3.811736,0d6a50737b21530c3c3d6d09f8820ab8309439edf2c7bb674039c0c602cbd505
5.6931343,6.2854486,2.9942715,0d7187861a808e14aa3fe3da86967c2ad0ec1e600af95c01af1089b594c18909
10.399457,7.5673666,9.854579,0d73336003e0c746d143b13c23ed1f1595dc4a87262c13723369b07d1b53257b
10.217625,3.1508105,1.8908716,0d79d4123480a23d243e416db23888d3ad950df4d071ed2977ba707e890b6f5f
5.0672274,7.263851,0.09363527,0d7a9842d7af76a216fc583db99604af5b53d42f66fc6e741a5e0c2adcb868ec
8.482229,6.674051,3.0856957,0d7ad77c244810e9604bc1c896dd58bb2a9ef200d4841d53a2af4dc282fc6e1e
5.7975154,6.078876,2.1723256,0d7b827ba120144e955d72ebd8ca46cc1855f1c560dde67bcb2f73bfcd324aa1
8.975416,-0.83251774,6.7197514,0d8024ea87651e7cd2b94d5b8f6bb6cf170d63354e901ac0ff01201a528c9577
3.0926473,10.566514,2.4150343,0d82dfd13188a308b51c246ba790731d01eedf9c76cae64dcb9ce269708623eb
11.283851,6.92483,8.590637,0d83b80b6ebe6d433bcc27a8ee73ee01d2a099ee11d3355a1f2f5807ee49d79c
4.3912535,9.216399,-3.6683059,0d85595e4873c4dc1b2cf8283cb47d7b93d4f1756bd952d884945ebd30542158
8.01926,-1.716245,5.6234827,0d86857861f7f27d5ac3cb9df5b6b93fbc5e7a2582c8608ce003bcb7e98bb3f4
7.2156625,6.9357204,3.2541728,0d885daf2d7e59d3b25646ea090fa82cf1f63e872bb74077af4aa97f30093e15
13.519254,-1.3213072,-0.9079807,0d89600dfa67497c60abf1ac41d17270acdfad28890bc775163a69361c45e940
3.7547457,6.799838,2.7908578,0d8b5fc282ce085badeba71edc56afff454f2faded23cee1f29c54c07579182c
7.204798,3.0936317,-1.5934602,0d8bcefc71c869e3088d760617e89b63fc4eb866b26bb70d542a8fe24aba9f9f
12.324467,2.8854504,0.6539309,0d8d7202a9ca937dc063bbd23928f0569def47212a13e953a86714137e36124e
5.3664246,8.510632,-3.34079,0d8eff58b5ae17d5744b6ac5bd4474b017206b11c5d21a4f5f890516a470e972
8.487985,2.754179,9.651296,0d90c4ea65182baf0308d1629db7b52e356a8479530fcab0a541b691beb079aa
6.5303326,9.692035,1.9182531,0d9717e000e176700f1693f64fd4e422d9a10287bb11c71f7a52a97eba07df21
9.744992,0.06097873,0.50448686,0d9762bd111038653f47f51cd61b13812a42eb76441ca2feb6e68ead8aed701a
7.8220687,4.6914554,7.301554,0d9930a07c408659b8f056cb71773035c4709c6ae5d82805893c639e25986c53
7.809131,-1.1298751,2.005105,0d9c0fb2570080a82809c02ed6fbb661224aca965ee980b3df98b278c5b36659
7.9286633,4.263071,8.005061,0d9c1376250a21b60f09a624cf72d3f9d02c2ecee9fc78f8f14cb4dd5f85453c
2.6578557,9.988855,2.1433153,0d9ce9df5403e52099da8d81ea1742ccf124fc49fc4b4be0fc8e05bb9a9c0275
6.9768786,5.86906,2.3307576,0d9dca35ba08c8993bb72ec72c777fd7f9967085da06cfb3c42287aa7a101534
12.525611,4.9266515,4.4003706,0da0519dcffabba2eaa52bbf9adda7b08a34b9c02c50463db12cd7e569cf36b2
8.871978,5.6562767,1.6914948,0da3118f5312ace6462cae218b62882dd50cf57b3142590dfc5b04dc553056cc
3.7974045,3.7943392,4.4799705,0da5698940bd44fad5cf8d18edc8d62dd32747d2d2b319d5968ba7a37341978c
4.351803,7.0842905,0.5435145,0da5bea80c8e1c5cd3ef06f8a6cac8658cba9e222c51081024809745a17edff8
8.333404,9.46587,1.0319172,0da77ef2e8f60af4d40553f2619dae78f7473ab755a0cd74734c0fccb8dfb651
7.75797,2.4180443,4.636767,0da89d84fa4a9f8acca2c7e0486956e4ba1180f4419cba11a6b0836097ba3238
9.218294,-0.3191083,0.85736203,0da9caef38b66742be505ba9c6343eb8bf72d2faaaaf50f9489e8e8418485268
4.5533495,3.728509,2.676848,0dabcae17998b17031b795b2d76b58b087bf65b2b42be2a748cd33c428d7c131
11.68229,6.8044066,1.8230957,0dac63d2b1ecd3067a8dbfac10ef0d5118d69dd6fba81fb6738a61b43bf148e4
7.6424165,4.770568,-2.296768,0dacda80ebc42878db509b85bd85e56bf7aaa07fa66c5a314acfecde82f67211
7.445583,2.562816,6.617809,0dad51f5235c7d75e2490811e7113c5057c895920232df7c3eed1fd6dd69490c
8.592109,5.455416,2.6092973,0daddf1a78e9f3f573061f95c579b135f6507a2d4490446138720b317dc9596f
10.096716,1.6716895,1.2322974,0dade4333197f55957687193e74a8a327745c66ef6b91227cec19b68f6073cd0
9.281312,-0.77976304,5.1175523,0db2e17796063da9403da8c319a4ebfc55451c292a45c72bd612b75c440170cb
9.492417,0.67307174,-3.2637103,0db41f6bd2b691a38745125bf26aa2480e9a9fd71c3e61223cebee7d8712d988
6.9901724,9.297772,6.3309507,0db4c59d45db84f175377fe8d70fc4342dcaabc6161df38fe75b5bf00828c592
-1.2724977,5.1997547,0.43109477,0db84b95d0fb4c95687d0d6ab5b51745555e5be9dc373a31bd6eb15363e6ed32
9.948521,6.2769966,8.726743,0dc1505345b799346e21d92f227eb7fd040955ea4d449a3cd19b446547e7f633
11.478245,7.0608478,9.908519,0dc24b9b3c7ad2a2a2272421cf954b6644f002fb397fbea27edf9942919ffc51
11.70703,6.728728,8.31426,0dc54333d05c9219ad5895d40b10eff380acff56f87595eb21904aeffb5f2061
9.9630165,-0.3036456,4.28951,0dc7f6e112f87031cb3f63f5d4db4dc7b42d8a37b23e0ce844f00c5239d1698b
7.2675242,2.9819481,-1.6394274,0dc8ae69d27c9ec1ee80e6dc1074ad799af4c7ad150c508170f44a1aefe526d4
9.707758,0.26753035,0.74528533,0dcc1c0809868698ad5cc9f6ac75fbbcb4f7cc1d66757de2401b0ad5ab360330
8.738373,3.4231236,5.1566043,0dcdd007ad7e636934eaa01ca630621f3bc2e52e5c3770fa120ca591164a63c0
6.7206607,6.3252053,2.6935682,0dcf01d5a9fb76718c3cc1101d63d4caf834209f977bc1f921c9f64083014236
10.081198,1.9154859,1.2709459,0dcf5efe84881f06498a283cf218639234b88aed03e6abefe79e67e91b177d56
7.7574806,6.9618278,3.6608465,0dcfd37027530494b38e070e1a4579b803e086b679e4b4ea61d7f48b69fe3f67
2.6968403,4.487455,-2.009586,0dd0bf4f2acbbc048fdb9c0c45d0e8070110e4530753efe4a2434c4fee6e0f28
7.1795278,5.5877657,1.9840932,0dd1de6c8c0dec1c3436acff520da22188c36f2472b0f806fcb4ff01f97d7803
6.812525,6.0942206,2.582499,0dd248e39e33ca729841f51df36acf15dae2aeb15a04fb3d782b964ace4baf3a
4.035706,6.801867,2.6919658,0dd8b2d115bfd984b92930e4cca74357c3746ce95492a1e837c708a325c24e3c
7.2928667,6.8368692,3.0421484,0dd991fbd05c9200624aabdf894a8452b04b7feb856bf8489eca96063f3f01d6
10.967949,2.238247,1.0745621,0dd9db115fc912259e7422922f75d265bb3186b17080c2cadb51689f66c7aca3
7.8247957,-1.0277545,3.042713,0ddbf48b1cd37e2f3f2feeb9cfbc4732021e377ea692ef9706412985447f60d2
8.502713,0.24780488,7.0384507,0ddeb89209a9a8b2e3c58539f996db1555338a4d3de445918065c9fe7d438dd7
8.219633,2.1178215,4.887939,0ddfdea41e27fee4e2085c157448a35e2f219a7657c3c70e87e90634aec143ab
8.948414,4.5461855,1.9494636,0de0644e75bbf0e70e368be18b1a4c1296839598ab344c2b499c9991c4c78ee5
11.183573,6.7725043,1.7239599,0de2ea846a008b0ee3533f46b6a018c3d8fee9e7665bb9c26d720bf0d1539acd
5.1845617,9.013163,-3.2729971,0de3f64101ac8b527f12f2ab02fd9d4ac03d599acee3f7e41d10a3e460a1916d
8.737488,0.6493262,5.051821,0de6924bc6d9a34de7d09b529b8db688c1faff66241312443651dea584a32313
8.449656,6.05523,2.3278258,0de6aaccbf3e74f49fa779aee40fe8f2088dd47fb66ad7b39a821ef83ec93755
8.398714,6.002079,2.1571655,0de6ff0b88158b24b020b5fc25f0408def4b946f1039cf4a43839e78c5a2ac9d
7.4042835,3.9224339,-1.2969075,0de77a087be5f482c030cdc0b37959dc645e62c9af964213057df066bd1ad54f
2.5235314,7.2657228,-6.063305,0de9528e723fa4cc9f83b42660235158560d5707b53ca0e095a701276e548ac8
7.3767314,7.6744633,0.49936622,0deda66fb31121f39edb44f7c737c1acfee7abad9337bedbc8995c5575914732
10.663773,7.7342925,9.571919,0dedd72ba188417047ebb2e2a2f107079e1c06f7d31630156f42281b4cfb660e
7.950692,-1.2103354,1.8293523,0df0208799470b0afb4ff55a871cde2adaa1ac5ccd92bfbbfb133c1a561d69d9
